test_campaign,variation,device_category,item_category,item_name,transaction_id,users,purchases,quantity,revenue,gross_revenue,net_revenue,gross_margin
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[1848684] Variation 1,mobile,Mattress,Emma Original Pro - Emma Original Pro Matratze,0001-CBYULS,1,1,2,740,740,518,296
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[1848684] Variation 1,desktop,Mattress,Emma Original Pro - Emma Original Pro Matratze,0001-X7GGFX,1,1,2,740,740,518,212
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[1848684] Variation 1,mobile,Mattress,Emma Original Pro - Emma Original Pro Matratze,0001-U2PNK2,1,1,2,740,740,518,286
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[1848684] Variation 1,mobile,Mattress,Emma Original Pro - Emma Original Pro Matratze,0001-5V8FWV,1,1,2,740,740,536,306
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[1848684] Variation 1,desktop,Mattress,Emma Original Pro - Emma Original Pro Matratze,0001-7GATQQ,1,1,2,740,740,532,308
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[1848684] Variation 1,mobile,Mattress,Emma Original Pro - Emma Original Pro Matratze,0001-F2A44Z,1,1,2,740,740,517,285
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[1848684] Variation 1,mobile,Mattress,Emma Original Pro - Emma Original Pro Matratze,0001-3DWEME,1,1,2,740,740,529,298
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[1848684] Variation 1,desktop,Mattress,Emma Original Pro - Emma Original Pro Matratze,0001-FVRT8T,1,1,2,740,740,522,312
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[1848684] Variation 1,mobile,Mattress,Emma Original Pro - Emma Original Pro Matratze,0001-UJTP6R,1,1,1,713,713,528,336
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[1848684] Variation 1,mobile,Mattress,Emma Original Pro - Emma Original Pro Matratze,0001-48CDH7,1,1,1,713,713,526,344
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[1848684] Variation 1,mobile,Mattress,Emma Original Pro - Emma Original Pro Matratze,0001-J4XVCT,1,1,1,713,713,535,345
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[1848684] Variation 1,desktop,Mattress,Emma Original Pro - Emma Original Pro Matratze,0001-75RPB8,1,1,1,713,713,540,350
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[1848684] Variation 1,mobile,Mattress,Emma Original Pro - Emma Original Pro Matratze,0001-Y2QZ2K,1,1,1,712,712,525,332
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[1848684] Variation 1,desktop,Mattress,Emma Original Pro - Emma Original Pro Matratze,0001-FTZM2B,1,1,1,712,712,526,323
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[1848684] Variation 1,mobile,Mattress,Emma Original Pro - Emma Original Pro Matratze,0001-KT7589,1,1,1,712,712,525,332
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[1848684] Variation 1,mobile,Mattress,Emma Original Pro - Emma Original Pro Matratze,0001-YJA4A8,1,1,1,712,712,540,350
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[1848684] Variation 1,mobile,Mattress,Emma Original Pro - Emma Original Pro Matratze,0001-6WYP25,1,1,1,712,712,526,335
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[1848684] Variation 1,mobile,Mattress,Emma Original Pro - Emma Original Pro Matratze,0001-FVMFK2,1,1,1,712,712,542,345
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[1848684] Variation 1,mobile,Mattress,Emma Original Pro - Emma Original Pro Matratze,0001-CEX7HA,1,1,1,712,712,0,0
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[1848684] Variation 1,mobile,Mattress,Emma Original Pro - Emma Original Pro Matratze,0001-BCM266,1,1,1,712,712,524,332
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[1848684] Variation 1,mobile,Mattress,Emma Original Pro - Emma Original Pro Matratze,0001-79F9PZ,1,1,1,712,712,524,332
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[1848684] Variation 1,mobile,Mattress,Emma Original Pro - Emma Original Pro Matratze,0001-V942XZ,1,1,1,712,712,529,338
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[1848684] Variation 1,desktop,Mattress,Emma Original Pro - Emma Original Pro Matratze,0001-WXS2X4,1,1,1,712,712,525,332
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[1848684] Variation 1,mobile,Mattress,Emma Original Pro - Emma Original Pro Matratze,0001-MA6BD8,1,1,1,712,712,525,332
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[1848684] Variation 1,mobile,Mattress,Emma Original Pro - Emma Original Pro Matratze,0001-XLF4DD,1,1,1,712,712,526,334
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[1848684] Variation 1,mobile,Mattress,Emma Original Pro - Emma Original Pro Matratze,0001-YXJJEX,1,1,1,712,712,532,340
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[1848684] Variation 1,mobile,Mattress,Emma Original Pro - Emma Original Pro Matratze,0001-TE9ZAD,1,1,1,712,712,539,348
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[1848684] Variation 1,mobile,Mattress,Emma Original Pro - Emma Original Pro Matratze,0001-Y2QLCC,1,1,1,712,712,542,346
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[1848684] Variation 1,mobile,Mattress,Emma Original Pro - Emma Original Pro Matratze,0001-PDBWHS,1,1,1,712,712,524,321
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[1848684] Variation 1,desktop,Mattress,Emma Original Pro - Emma Original Pro Matratze,0001-CJ2N6F,1,1,1,712,712,539,337
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[1848684] Variation 1,mobile,Mattress,Emma Original Pro - Emma Original Pro Matratze,0001-N8ZYVF,1,1,1,712,712,540,353
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[1848684] Variation 1,desktop,Mattress,Emma Original Pro - Emma Original Pro Matratze,0001-KG63LE,1,1,1,712,712,525,333
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[1848684] Variation 1,mobile,Mattress,Emma Original Pro - Emma Original Pro Matratze,0001-FTXTGY,1,1,1,712,712,526,334
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[1848684] Variation 1,mobile,Mattress,Emma Original Pro - Emma Original Pro Matratze,0001-YNDZEL,1,1,1,712,712,527,345
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[1848684] Variation 1,mobile,Mattress,Emma Original Pro - Emma Original Pro Matratze,0001-GJXUD7,1,1,1,712,712,537,335
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[1848684] Variation 1,mobile,Mattress,Emma Original Pro - Emma Original Pro Matratze,0001-LLZ45M,1,1,1,712,712,525,332
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[1848684] Variation 1,desktop,Mattress,Emma Original Pro - Emma Original Pro Matratze,0001-CSLENW,1,1,1,712,712,541,334
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[1848684] Variation 1,mobile,Mattress,Emma Original Pro - Emma Original Pro Matratze,0001-EQJKEK,1,1,1,712,712,530,337
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[1848684] Variation 1,mobile,Mattress,Emma Original Pro - Emma Original Pro Matratze,0001-HC6EXF,1,1,1,712,712,527,345
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[1848684] Variation 1,mobile,Mattress,Emma Original Pro - Emma Original Pro Matratze,0001-W5UFB5,1,1,1,712,712,531,340
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[1848684] Variation 1,mobile,Mattress,Emma Original Pro - Emma Original Pro Matratze,0001-R58MBS,1,1,1,712,712,537,347
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[1848684] Variation 1,mobile,Mattress,One+ Matratze (mit adaptivem Bezug) - Emma One,0001-WTZZ28,1,1,3,704,704,542,224
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[1848684] Variation 1,mobile,Mattress,Emma Original Pro - Emma Original Pro Matratze,0001-HC7HPS,1,1,2,703,703,505,280
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[1848684] Variation 1,desktop,Mattress,Emma Original Pro - Emma Original Pro Matratze,0001-9JQ6KT,1,1,2,703,703,491,261
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[1848684] Variation 1,desktop,Mattress,Emma Original Pro - Emma Original Pro Matratze,0001-AHHARC,1,1,2,703,703,492,273
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[1848684] Variation 1,desktop,Mattress,Emma Original Pro - Emma Original Pro Matratze,0001-P8PHSE,1,1,2,703,703,492,189
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[1848684] Variation 1,desktop,Mattress,Emma Original Pro - Emma Original Pro Matratze,0001-SKP2UP,1,1,2,703,703,512,306
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[1848684] Variation 1,mobile,Mattress,Emma Original Pro - Emma Original Pro Matratze,0001-GLHVTQ,1,1,2,703,703,491,242
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[1848684] Variation 1,desktop,Mattress,Emma Original Pro - Emma Original Pro Matratze,0001-22B9CT,1,1,2,703,703,507,278
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[1848684] Variation 1,mobile,Mattress,Emma Original Pro - Emma Original Pro Matratze,0001-QSZ8YD,1,1,2,703,703,505,276
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[1848684] Variation 1,mobile,Mattress,Emma 25 Flip Matratze - Emma Premium Stauraumbett,0001-44CLB9,1,1,1,690,690,549,339
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[1848684] Variation 1,mobile,Mattress,Emma 25 Flip Matratze - Emma Classic Matratzen,0001-Q6P4AX,1,1,2,688,688,495,299
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[1848684] Variation 1,desktop,Mattress,Emma Original Pro - Emma Original Pro Matratze,0001-LP3BTA,1,1,1,675,675,497,314
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[1848684] Variation 1,desktop,Mattress,Emma Original Pro - Emma Original Pro Matratze,0001-3UCTHB,1,1,1,675,675,496,307
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[1848684] Variation 1,mobile,Mattress,Emma Original Pro - Emma Original Pro Matratze,0001-E8MQ5G,1,1,1,675,675,497,309
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[1848684] Variation 1,mobile,Mattress,Emma Original Pro - Emma Original Pro Matratze,0001-U9U6B5,1,1,1,675,675,507,319
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[1848684] Variation 1,mobile,Mattress,Emma Original Pro - Emma Original Pro Matratze,0001-DAY83C,1,1,1,675,675,502,312
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[1848684] Variation 1,mobile,Mattress,Emma Original Pro - Emma Original Pro Matratze,0001-K4C6EV,1,1,1,675,675,513,328
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[1848684] Variation 1,mobile,Mattress,Emma Original Pro - Emma Original Pro Matratze,0001-BTLZ7Z,1,1,1,675,675,510,312
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[1848684] Variation 1,mobile,Mattress,Emma Original Pro - Emma Original Pro Matratze,0001-JLP2TU,1,1,1,675,675,497,307
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[1848684] Variation 1,mobile,Mattress,Emma Original Pro - Emma Original Pro Matratze,0001-WWNDDN,1,1,1,675,675,497,297
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[1848684] Variation 1,mobile,Mattress,Emma Original Pro - Emma Original Pro Matratze,0001-5MVJ4N,1,1,1,675,675,499,322
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[1848684] Variation 1,mobile,Mattress,Emma Original Pro - Emma Original Pro Matratze,0001-42K3LJ,1,1,1,675,675,496,307
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[1848684] Variation 1,desktop,Mattress,Emma Original Pro - Emma Original Pro Matratze,0001-MENNQF,1,1,1,675,675,498,298
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[1848684] Variation 1,mobile,Mattress,Emma Original Pro - Emma Original Pro Matratze,0001-3Q3KSM,1,1,1,675,675,502,312
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[1848684] Variation 1,mobile,Mattress,Emma Original Pro - Emma Original Pro Matratze,0001-A8WEWQ,1,1,1,675,675,504,317
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[1848684] Variation 1,mobile,Mattress,Emma Original Pro - Emma Original Pro Matratze,0001-FLZN99,1,1,1,675,675,513,308
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[1848684] Variation 1,mobile,Mattress,Emma Original Pro - Emma Original Pro Matratze,0001-8TN4DH,1,1,1,675,675,497,307
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[1848684] Variation 1,mobile,Mattress,Emma Original Pro - Emma Original Pro Matratze,0001-VVGJSP,1,1,1,675,675,512,324
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[1848684] Variation 1,desktop,Mattress,Emma Original Pro - Emma Original Pro Matratze,0001-3GH6CS,1,1,1,675,675,499,309
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[1848684] Variation 1,mobile,Mattress,Emma Original Pro - Emma Original Pro Matratze,0001-K9WNTE,1,1,1,675,675,513,319
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[1848684] Variation 1,mobile,Mattress,Emma Original Pro - Emma Original Pro Matratze,0001-QJ7MXY,1,1,1,675,675,512,324
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[1848684] Variation 1,mobile,Mattress,Emma Original Pro - Emma Original Pro Matratze,0001-2JQ88L,1,1,1,675,675,496,306
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[1848684] Variation 1,mobile,Mattress,Emma Original Pro - Emma Original Pro Matratze,0001-JEMJMU,1,1,1,675,675,510,328
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[1848684] Variation 1,mobile,Mattress,One+ Matratze (mit adaptivem Bezug) - Emma One,0001-G3YSN2,1,1,2,672,672,525,273
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[1848684] Variation 1,mobile,Mattress,One+ Matratze (mit adaptivem Bezug) - Emma One,0001-3S8Q2Z,1,1,4,671,671,520,90
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[1848684] Variation 1,desktop,Mattress,Emma Original Pro - Emma Original Pro Matratze,0001-9KYZJQ,1,1,2,666,666,468,263
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[1848684] Variation 1,desktop,Mattress,Emma Original Pro - Emma Original Pro Matratze,0001-HEU8PG,1,1,2,666,666,476,249
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[1848684] Variation 1,mobile,Mattress,Emma Original Pro - Emma Original Pro Matratze,0001-CM6W6D,1,1,2,666,666,465,238
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[1848684] Variation 1,mobile,Mattress,Emma Original Pro - Emma Original Pro Matratze,0001-2RXKVE,1,1,2,666,666,468,222
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[1848684] Variation 1,mobile,Mattress,Emma Original Pro - Emma Original Pro Matratze,0001-XMLP62,1,1,2,666,666,466,250
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[1848684] Variation 1,desktop,Mattress,Emma Original Pro - Emma Original Pro Matratze,0001-6LS3N3,1,1,2,666,666,472,245
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[1848684] Variation 1,desktop,Mattress,Emma Original Pro - Emma Original Pro Matratze,0001-TJ5X3Q,1,1,2,650,650,522,334
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[1848684] Variation 1,mobile,Mattress,Emma Original Pro - Emma Original Pro Matratze,0001-W4EYFX,1,1,2,650,650,522,333
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[1848684] Variation 1,mobile,Mattress,Emma Original Pro - Emma Original Pro Matratze,0001-VLBUZ8,1,1,2,650,650,524,311
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[1848684] Variation 1,mobile,Mattress,One+ Matratze (mit adaptivem Bezug) - Emma One,0001-3KMURB,1,1,4,646,646,502,191
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[1848684] Variation 1,mobile,Mattress,One+ Matratze (mit adaptivem Bezug) - Emma One,0001-FBNTXZ,1,1,4,646,646,490,167
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[1848684] Variation 1,mobile,Mattress,One+ Matratze (mit adaptivem Bezug) - Emma One,0001-D39DL4,1,1,3,641,641,503,233
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[1848684] Variation 1,mobile,Mattress,One+ Matratze (mit adaptivem Bezug) - Emma One,0001-AQMW75,1,1,3,641,641,495,236
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[1848684] Variation 1,mobile,Mattress,One+ Matratze (mit adaptivem Bezug) - Emma One,0001-C9U6VF,1,1,3,641,641,495,230
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[1848684] Variation 1,desktop,Mattress,Emma Original Pro - Emma Original Pro Matratze,0001-H5B7PN,1,1,1,638,638,493,262
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[1848684] Variation 1,mobile,Mattress,Emma Original Pro - Emma Original Pro Matratze,0001-HAA5ZJ,1,1,1,638,638,481,262
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[1848684] Variation 1,mobile,Mattress,One+ Matratze (mit adaptivem Bezug) - Emma One,0001-6HQ34G,1,1,2,638,638,494,213
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[1848684] Variation 1,mobile,Mattress,One+ Matratze (mit adaptivem Bezug) - Emma One,0001-T86TDW,1,1,2,638,638,495,244
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[1848684] Variation 1,mobile,Mattress,One+ Matratze (mit adaptivem Bezug) - Emma One,0001-VE5DBP,1,1,2,638,638,492,210
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[1848684] Variation 1,mobile,Mattress,Emma Original Pro - Emma Original Pro Matratze,0001-6N49L5,1,1,1,638,638,481,261
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[1848684] Variation 1,mobile,Mattress,Emma Original Pro - Emma Original Pro Matratze,0001-P6TXY5,1,1,1,638,638,486,268
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[1848684] Variation 1,mobile,Mattress,Emma Original Pro - Emma Original Pro Matratze,0001-7NEPLY,1,1,1,638,638,482,262
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[1848684] Variation 1,desktop,Mattress,Emma Original Pro - Emma Original Pro Matratze,0001-76B4RF,1,1,1,638,638,481,261
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[1848684] Variation 1,desktop,Mattress,Emma Original Pro - Emma Original Pro Matratze,0001-V3WTXT,1,1,1,638,638,481,266
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[1848684] Variation 1,mobile,Mattress,Emma Original Pro - Emma Original Pro Matratze,0001-74UH8N,1,1,1,638,638,495,274
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[1848684] Variation 1,tablet,Mattress,Emma Original Pro - Emma Original Pro Matratze,0001-WRQZC8,1,1,1,638,638,486,266
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[1848684] Variation 1,desktop,Mattress,Emma Original Pro - Emma Original Pro Matratze,0001-HRDRK6,1,1,1,638,638,482,252
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[1848684] Variation 1,mobile,Mattress,Emma Original Pro - Emma Original Pro Matratze,0001-TZRUFB,1,1,1,638,638,489,268
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[1848684] Variation 1,desktop,Mattress,Emma Original Pro - Emma Original Pro Matratze,0001-LQF69N,1,1,1,638,638,487,273
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[1848684] Variation 1,mobile,Mattress,Emma Original Pro - Emma Original Pro Matratze,0001-FTWAG6,1,1,1,638,638,484,254
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[1848684] Variation 1,mobile,Mattress,Emma Original Pro - Emma Original Pro Matratze,0001-EQAH4D,1,1,1,638,638,492,271
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[1848684] Variation 1,mobile,Mattress,Emma Original Pro - Emma Original Pro Matratze,0001-R3R7QP,1,1,1,638,638,481,261
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[1848684] Variation 1,mobile,Mattress,Emma Original Pro - Emma Original Pro Matratze,0001-3M53SL,1,1,1,638,638,481,261
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[1848684] Variation 1,mobile,Mattress,Emma Original Pro - Emma Original Pro Matratze,0001-RL78WW,1,1,1,638,638,492,261
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[1848684] Variation 1,mobile,Mattress,Emma Original Pro - Emma Original Pro Matratze,0001-RCTDXS,1,1,1,630,630,487,343
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[1848684] Variation 1,desktop,Mattress,Emma Original Pro - Emma Original Pro Matratze,0001-VYPZB3,1,1,1,630,630,489,348
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[1848684] Variation 1,mobile,Mattress,Emma Original Pro - Emma Original Pro Matratze,0001-4FPH9B,1,1,1,630,0,0,0
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[1848684] Variation 1,desktop,Mattress,Emma Original Pro - Emma Original Pro Matratze,0001-344KSH,1,1,1,630,630,481,339
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[1848684] Variation 1,mobile,Mattress,Emma Elite 27 AirGrid+ Matratze - Emma Elite Matratze,0001-6GDAAN,1,1,1,630,630,504,364
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[1848684] Variation 1,mobile,Mattress,Emma Original Pro - Emma Original Pro Matratze,0001-YVVY52,1,1,1,630,630,483,350
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[1848684] Variation 1,mobile,Mattress,Emma Elite 27 AirGrid+ Matratze - Emma Elite Matratze,0001-HU2CA9,1,1,1,630,630,0,0
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[1848684] Variation 1,mobile,Mattress,Emma Original Pro - Emma Original Pro Matratze,0001-7TRMPR,1,1,1,630,630,490,348
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[1848684] Variation 1,mobile,Mattress,Emma Original Pro - Emma Original Pro Matratze,0001-GD4BFN,1,1,1,630,630,483,341
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[1848684] Variation 1,desktop,Mattress,Emma Original Pro - Emma Original Pro Matratze,0001-3VXLY7,1,1,1,630,630,492,362
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[1848684] Variation 1,desktop,Mattress,Emma Original Pro - Emma Original Pro Matratze,0001-VKRH2L,1,1,1,630,630,484,349
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[1848684] Variation 1,desktop,Mattress,Emma Original Pro - Emma Original Pro Matratze,0001-KAAV43,1,1,1,630,630,483,350
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[1848684] Variation 1,desktop,Mattress,Emma Original Pro - Emma Original Pro Matratze,0001-Z5KTVK,1,1,1,630,630,489,354
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[1848684] Variation 1,mobile,Mattress,Emma Original Pro - Emma Original Pro Matratze,0001-PZH7LD,1,1,1,630,630,481,349
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[1848684] Variation 1,mobile,Mattress,Emma Elite 27 AirGrid+ Matratze - Emma Elite Matratze,0001-AGDHJ4,1,1,1,630,630,507,377
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[1848684] Variation 1,mobile,Mattress,Emma Elite 27 AirGrid+ Matratze - Emma Elite Matratze,0001-TEEQKK,1,1,1,630,630,501,372
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[1848684] Variation 1,desktop,Mattress,Emma Original Pro - Emma Original Pro Matratze,0001-LS3T2H,1,1,1,630,630,487,352
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[1848684] Variation 1,desktop,Mattress,Emma Elite 27 AirGrid+ Matratze - Emma Elite Matratze,0001-3AJYHH,1,1,1,630,630,502,372
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[1848684] Variation 1,desktop,Mattress,Emma Original Pro - Emma Original Pro Matratze,0001-53ELUZ,1,1,1,630,630,482,350
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[1848684] Variation 1,mobile,Mattress,Emma Elite 27 AirGrid+ Matratze - Emma Elite Matratze,0001-P92BV3,1,1,1,630,630,508,377
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[1848684] Variation 1,mobile,Mattress,Emma Elite 27 AirGrid+ Matratze - Emma Elite Matratze,0001-37RURX,1,1,1,630,630,509,382
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[1848684] Variation 1,mobile,Mattress,Emma Original Pro - Emma Original Pro Matratze,0001-T86U6D,1,1,1,630,630,482,349
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[1848684] Variation 1,desktop,Mattress,Emma Original Pro - Emma Original Pro Matratze,0001-A9NVMJ,1,1,1,630,630,484,349
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[1848684] Variation 1,desktop,Mattress,Emma Original Pro - Emma Original Pro Matratze,0001-SSZ8VL,1,1,1,630,630,482,352
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[1848684] Variation 1,mobile,Mattress,Emma Elite 27 AirGrid+ Matratze - Emma Elite Matratze,0001-ESGEEF,1,1,1,630,630,507,377
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[1848684] Variation 1,mobile,Mattress,Emma Elite 27 AirGrid+ Matratze - Emma Elite Matratze,0001-38JC8T,1,1,1,630,630,502,375
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[1848684] Variation 1,mobile,Mattress,Emma Elite 27 AirGrid+ Matratze - Emma Elite Matratze,0001-BUF6AG,1,1,1,630,630,0,0
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[1848684] Variation 1,mobile,Mattress,Emma Original Pro - Emma Original Pro Matratze,0001-3VZ4EX,1,1,1,630,630,481,338
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[1848684] Variation 1,mobile,Mattress,Emma Original Pro - Emma Original Pro Matratze,0001-6S9GGX,1,1,1,630,630,482,355
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[1848684] Variation 1,desktop,Mattress,Emma Original Pro - Emma Original Pro Matratze,0001-JKUJ8J,1,1,1,630,630,489,350
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[1848684] Variation 1,mobile,Mattress,Emma Original Pro - Emma Original Pro Matratze,0001-SZLU8Y,1,1,1,630,630,483,341
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[1848684] Variation 1,mobile,Mattress,Emma Elite 27 AirGrid+ Matratze - Emma Elite Matratze,0001-46FBNG,1,1,1,630,630,508,383
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[1848684] Variation 1,mobile,Mattress,Emma Elite 27 AirGrid+ Matratze - Emma Elite Matratze,0001-NB9K4Q,1,1,1,630,630,501,374
